"filename", "language", "Database", "Python", "JSON", "Properties", "XML", "Batch", "PowerShell", "comment", "blank", "total"
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\build_clib.py", "Python", 0, 64, 0, 0, 0, 0, 0, 27, 11, 102
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\build_ext.py", "Python", 0, 257, 0, 0, 0, 0, 0, 33, 39, 329
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\build_py.py", "Python", 0, 162, 0, 0, 0, 0, 0, 38, 33, 233
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\develop.py", "Python", 0, 131, 0, 0, 0, 0, 0, 30, 33, 194
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\dist_info.py", "Python", 0, 22, 0, 0, 0, 0, 0, 4, 11, 37
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\easy_install.py", "Python", 0, 1536, 0, 0, 0, 0, 0, 465, 290, 2291
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\egg_info.py", "Python", 0, 488, 0, 0, 0, 0, 0, 129, 118, 735
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\install.py", "Python", 0, 84, 0, 0, 0, 0, 0, 20, 22, 126
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\install_egg_info.py", "Python", 0, 46, 0, 0, 0, 0, 0, 5, 12, 63
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\install_lib.py", "Python", 0, 72, 0, 0, 0, 0, 0, 27, 24, 123
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\install_scripts.py", "Python", 0, 53, 0, 0, 0, 0, 0, 6, 11, 70
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\launcher manifest.xml", "XML", 0, 0, 0, 0, 14, 0, 0, 1, 1, 16
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\py36compat.py", "Python", 0, 79, 0, 0, 0, 0, 0, 39, 17, 135
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\register.py", "Python", 0, 11, 0, 0, 0, 0, 0, 1, 7, 19
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\rotate.py", "Python", 0, 53, 0, 0, 0, 0, 0, 1, 11, 65
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\saveopts.py", "Python", 0, 13, 0, 0, 0, 0, 0, 1, 9, 23
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\sdist.py", "Python", 0, 127, 0, 0, 0, 0, 0, 29, 34, 190
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\setopt.py", "Python", 0, 115, 0, 0, 0, 0, 0, 13, 22, 150
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\test.py", "Python", 0, 187, 0, 0, 0, 0, 0, 27, 39, 253
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\upload.py", "Python", 0, 11, 0, 0, 0, 0, 0, 1, 6, 18
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\command\upload_docs.py", "Python", 0, 162, 0, 0, 0, 0, 0, 17, 24, 203
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\config.py", "Python", 0, 419, 0, 0, 0, 0, 0, 198, 133, 750
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\dep_util.py", "Python", 0, 12, 0, 0, 0, 0, 0, 9, 5, 26
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\depends.py", "Python", 0, 99, 0, 0, 0, 0, 0, 38, 39, 176
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\dist.py", "Python", 0, 737, 0, 0, 0, 0, 0, 227, 187, 1151
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\errors.py", "Python", 0, 2, 0, 0, 0, 0, 0, 11, 4, 17
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\extension.py", "Python", 0, 28, 0, 0, 0, 0, 0, 15, 13, 56
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\extern\__init__.py", "Python", 0, 46, 0, 0, 0, 0, 0, 15, 13, 74
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\glob.py", "Python", 0, 94, 0, 0, 0, 0, 0, 43, 31, 168
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\installer.py", "Python", 0, 72, 0, 0, 0, 0, 0, 18, 8, 98
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\launch.py", "Python", 0, 19, 0, 0, 0, 0, 0, 10, 8, 37
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\monkey.py", "Python", 0, 93, 0, 0, 0, 0, 0, 48, 37, 178
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\msvc.py", "Python", 0, 803, 0, 0, 0, 0, 0, 809, 194, 1806
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\namespaces.py", "Python", 0, 78, 0, 0, 0, 0, 0, 10, 20, 108
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\package_index.py", "Python", 0, 779, 0, 0, 0, 0, 0, 169, 172, 1120
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\py34compat.py", "Python", 0, 10, 0, 0, 0, 0, 0, 0, 4, 14
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\sandbox.py", "Python", 0, 352, 0, 0, 0, 0, 0, 76, 103, 531
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\unicode_utils.py", "Python", 0, 28, 0, 0, 0, 0, 0, 5, 10, 43
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\version.py", "Python", 0, 5, 0, 0, 0, 0, 0, 0, 2, 7
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\wheel.py", "Python", 0, 175, 0, 0, 0, 0, 0, 16, 23, 214
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Lib\site-packages\setuptools\windows_support.py", "Python", 0, 16, 0, 0, 0, 0, 0, 7, 7, 30
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Scripts\Activate.ps1", "PowerShell", 0, 0, 0, 0, 0, 0, 108, 278, 35, 421
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Scripts\activate.bat", "Batch", 0, 0, 0, 0, 0, 25, 0, 0, 10, 35
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\Scripts\deactivate.bat", "Batch", 0, 0, 0, 0, 0, 16, 0, 0, 7, 23
"c:\Users\alexa\OneDrive\Dokumente\Schule\5BHWII\SWP\Rubner\Aufgabe 3 SSP\venv\pyvenv.cfg", "Properties", 0, 0, 0, 3, 0, 0, 0, 0, 1, 4
"Total", "-", 17, 169234, 12, 75, 14, 41, 108, 49530, 26750, 245781
